epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
13,train,33.6,147,437,1.3927,2.3
13,train,38.4,168,437,1.3951,2.6
13,train,43.2,189,437,1.3948,3.0
13,train,48.1,210,437,1.3957,3.3
13,train,52.9,231,437,1.3948,3.5
13,train,57.7,252,437,1.3964,3.8
13,train,62.5,273,437,1.3946,4.3
13,train,67.3,294,437,1.396,4.7
13,train,72.1,315,437,1.3977,5.0
13,train,76.9,336,437,1.3983,5.5
13,train,81.7,357,437,1.399,5.7
13,train,86.5,378,437,1.3985,6.0
13,train,91.3,399,437,1.3999,6.4
13,train,96.1,420,437,1.4001,6.7
13,train,100.0,437,437,1.3998,7.0
13,val,4.3,4,93,1.5026,0.1
13,val,8.6,8,93,1.4545,0.1
13,val,12.9,12,93,1.4112,0.2
13,val,17.2,16,93,1.4116,0.2
13,val,21.5,20,93,1.4132,0.3
13,val,25.8,24,93,1.4069,0.4
13,val,30.1,28,93,1.405,0.4
13,val,34.4,32,93,1.403,0.5
13,val,38.7,36,93,1.3942,0.5
13,val,43.0,40,93,1.3858,0.6
13,val,47.3,44,93,1.38,0.6
13,val,51.6,48,93,1.3654,0.6
13,val,55.9,52,93,1.3776,0.7
13,val,60.2,56,93,1.3798,0.7
13,val,64.5,60,93,1.3783,0.7
13,val,68.8,64,93,1.38,0.8
13,val,73.1,68,93,1.3719,0.8
13,val,77.4,72,93,1.3797,0.9
13,val,81.7,76,93,1.38,0.9
13,val,86.0,80,93,1.3786,0.9
13,val,90.3,84,93,1.3845,1.0
13,val,94.6,88,93,1.3817,1.0
13,val,98.9,92,93,1.3827,1.1
13,val,100.0,93,93,1.3832,1.1
14,train,4.8,21,437,1.3791,0.3
14,train,9.6,42,437,1.372,0.6
14,train,14.4,63,437,1.3747,0.8
14,train,19.2,84,437,1.367,1.2
14,train,24.0,105,437,1.3649,1.6
14,train,28.8,126,437,1.3672,1.8
14,train,33.6,147,437,1.3687,2.1
14,train,38.4,168,437,1.3716,2.3
14,train,43.2,189,437,1.3708,2.9
14,train,48.1,210,437,1.3731,3.1
14,train,52.9,231,437,1.3744,3.4
14,train,57.7,252,437,1.3744,3.8
14,train,62.5,273,437,1.3748,4.1
14,train,67.3,294,437,1.376,4.4
14,train,72.1,315,437,1.3765,4.7
14,train,76.9,336,437,1.3759,5.2
14,train,81.7,357,437,1.3751,5.4
14,train,86.5,378,437,1.3769,5.8
14,train,91.3,399,437,1.3779,6.2
14,train,96.1,420,437,1.3785,6.6
14,train,100.0,437,437,1.378,6.8
14,val,4.3,4,93,1.4985,0.2
14,val,8.6,8,93,1.4483,0.3
14,val,12.9,12,93,1.4087,0.3
14,val,17.2,16,93,1.4147,0.4
14,val,21.5,20,93,1.4231,0.4
14,val,25.8,24,93,1.4183,0.4
14,val,30.1,28,93,1.409,0.5
14,val,34.4,32,93,1.4113,0.5
14,val,38.7,36,93,1.4029,0.5
14,val,43.0,40,93,1.3925,0.6
